CAPEC-157	0	#1178:64
CAPEC-614	0	#1162:65
CVE-2007-1400	7	CWE-782
CVE-2019-1020010	7	CWE-79
CAPEC-31	0	#1174:44
#294:0	4	title_1872
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2016-8792
title_1468	5	#1169:51
CAPEC-153	0	#1163:53
#278:0	4	title_1258
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2006-4601
title_778	5	#1167:58
title_1044	5	#1191:76
CAPEC-640	3	CWE-706
CAPEC-511	0	#1186:73
title_920	5	#1172:27
title_493	5	#1214:55
CAPEC-117	0	#1201:2
CVE-2019-13096	7	CWECategory-255
#287:0	4	title_1105
CVE-2019-9636	7	CWECategory-255
CVE-2002-0567	7	CWE-420
consequence-CWE-422-e2d73e0f-5771-4178-9422-725d5e4e9cfb	2	CVE-2005-2384
CAPEC-2	0	#1168:71
title_1472	5	#1178:19
CWE-284	2	CVE-2019-2815
CWE-341	2	CVE-2016-8100
CWE-825	2	CVE-2001-1385
CAPEC-418	0	#1175:61
CVE-2008-4390	7	CWE-319
CAPEC-422	0	#1190:54
CVE-2004-2252	7	CWE-207
CAPEC-279	3	CWE-707
CVE-2010-2074	7	CWE-297
title_709	5	#1180:53
title_918	5	#1200:27
CVE-2008-0081	7	CWE-665
CAPEC-462	3	CWE-208
CAPEC-446	0	#1192:54
CWECategory-399	2	CVE-2019-13309
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2005-0562
CAPEC-49	0	#1179:4
CWECategory-1139	2	CVE-2013-0352
#287:0	4	title_1305
title_688	5	#1167:44
#287:0	4	title_147
CVE-2019-5443	7	CWE-94
CAPEC-247	0	#1163:53
title_1911	5	#1211:67
#299:0	4	title_1071
title_1523	5	#1169:23
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	2	CVE-2019-1928
CWE-443	6	CAPEC-136
title_1371	5	#1196:55
DetectionMethod-CWE-362-89f9b83c-1387-4aa3-8b3a-d35c64c8629c	2	CVE-2016-0376
CVE-2019-12843	7	CWE-74
CWE-443	2	CVE-2017-10818
title_306	5	#1175:44
CWE-78	6	CAPEC-6
title_610	5	#1210:39
title_313	5	#1216:35
CVE-2019-1010275	7	CWE-295
title_270	5	#1162:0
title_1839	5	#1173:26
CVE-2005-2148	7	CWE-637
consequence-CWE-780-d5132838-d37b-48d4-b46a-74974c0a78ea	2	CVE-2003-1102
CVE-2009-3489	7	CWE-732
CVE-2015-7672	7	CWE-79
CWE-622	2	CVE-2006-7160
mitigation-CWE-762-364e0761-831f-4a6e-8698-4f1b85ecb64d	6	CAPEC-405
CVE-2005-0054	7	CWE-174
CVE-2018-15520	7	CWE-119
#295:0	4	title_621
#295:0	4	title_272
#278:0	4	title_170
consequence-CWE-1090-0139d2bf-9c84-44e8-abcb-cf991c4f4671	2	CVE-2017-6652
#278:0	4	title_1196
CVE-2018-19494	7	CWE-284
CVE-2002-1808	7	CWE-82
CAPEC-535	0	#1182:67
#295:0	4	title_23
title_588	5	#1204:23
CVE-2009-2403	7	CWE-119
CAPEC-639	3	CWE-552
CVE-2019-2757	7	CWE-284
CAPEC-554	0	#1214:75
mitigation-CWE-97-64d811cb-e51c-44bf-8be2-1baecf7f551a	2	CVE-2008-3551
CAPEC-78	0	#1205:0
CVE-2019-8458	7	CWE-20
CAPEC-463	3	CWE-347
mitigation-CWE-412-6437c58d-13d4-4dbb-b3a3-c18d479f270f	2	CVE-2016-0117
title_1464	5	#1161:7
CVE-2019-13183	7	CWE-352
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2008-4335
title_582	5	#1220:73
CAPEC-169	0	#1186:52
CVE-2019-1911	7	CWE-216
CAPEC-41	3	CWE-150
CAPEC-520	0	#1164:6
title_899	5	#1165:19
mitigation-CWE-760-6ecdce3f-18e2-4a6a-b9a9-c64dfb8cbca7	2	CVE-2019-9619
CAPEC-629	0	#1199:36
CAPEC-132	0	#1205:32
title_280	5	#1166:67
CVE-2019-10184	7	CWE-200
mitigation-CWE-285-3a80fd11-1c34-4c01-b658-50e7b72ba1a9	2	CVE-2004-2410
consequence-CWE-302-c05495c3-4481-42bc-837f-17084f12a361	6	CAPEC-412
mitigation-CWE-209-0b04fd93-f6fc-493b-8355-48250a5c3c21	2	CVE-2007-1764
consequence-CWE-1090-0139d2bf-9c84-44e8-abcb-cf991c4f4671	6	CAPEC-285
CVE-2019-2327	7	CWE-119
title_1720	5	#1187:57
CAPEC-521	0	#1193:70
CVE-2019-2746	7	CWE-284
#297:0	4	title_911
CVE-2017-8410	7	CWE-119
CVE-2019-10721	7	CWE-601
title_552	5	#1195:26
CWE-440	2	CVE-2019-6507
CVE-2019-13623	7	CWE-22
CVE-2019-10160	7	CWECategory-255
CWE-443	2	CVE-2017-13174
CAPEC-71	1	CVE-2000-0884
CAPEC-122	0	#1162:35
title_148	5	#1214:47
#290:0	4	title_586
title_1788	5	#1219:22
consequence-CWE-129-fadbe1b2-0620-467d-8190-d1aac35d2e6c	2	CVE-2006-6465
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2011-4240
CAPEC-180	0	#1223:55
title_434	5	#1174:20
CWECategory-1160	2	CVE-2009-0609
CAPEC-100	3	CWE-119
CWE-36	2	CVE-2016-1670
CVE-2007-4682	7	CWE-824
mitigation-CWE-464-7269c755-f75c-4c25-a009-11a1aba1af41	6	CAPEC-76
CVE-2019-2277	7	CWE-125
CAPEC-38	0	#1191:1
title_883	5	#1192:56
CVE-2018-18016	7	CWECategory-399
CVE-2001-1140	7	CWE-177
title_864	5	#1195:16
CAPEC-614	0	#1207:30
CVE-2019-13132	7	CWE-119
title_1406	5	#1178:48
CWE-96	2	CVE-2014-4997
CVE-2019-10364	7	CWE-200
#278:0	4	title_65
CAPEC-21	3	CWE-539
title_1	5	#1166:66
title_1500	5	#1180:63
CAPEC-85	3	CWE-86
CWE-420	2	CVE-2002-0066
CVE-2019-1010292	7	CWE-119
DetectionMethod-CWE-732-a6edbe53-0328-416c-aa36-c747387128c7	2	CVE-2014-5408
consequence-CWE-495-464aba9c-c894-4496-b418-7990e92f9074	2	CVE-2019-8733
title_1439	5	#1185:30
CWE-77	2	CVE-2019-12324
CVE-2002-0288	7	CWE-23
mitigation-CWE-412-6437c58d-13d4-4dbb-b3a3-c18d479f270f	2	CVE-2015-7210
CWE-416	2	CVE-2008-5038
#288:0	4	title_445
title_719	5	#1182:47
title_236	5	#1222:61
DetectionMethod-CWE-307-98f0b08d-48b7-4fc2-8e1f-bed6b42bb1e2	2	CVE-2001-0956
mitigation-CWE-120-0c86addf-ff02-4403-9bd4-2328d819b0e6	6	CAPEC-474
#296:0	4	title_1874
title_1100	5	#1181:64
CWE-434	2	CVE-2019-10930
CAPEC-195	0	#1170:74
title_445	5	#1191:25
CAPEC-180	0	#1189:38
CAPEC-444	0	#1162:32
consequence-CWE-307-a9dbbf83-b9d3-403c-8074-18457c1b7d66	2	CVE-2017-3039
CAPEC-309	0	#1165:54
CAPEC-556	0	#1204:54
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2008-5750
CWE-200	2	CVE-2019-1011
CVE-2001-1537	7	CWE-312
CWE-825	2	CVE-2018-2356
CVE-2019-2574	7	CWE-284
mitigation-CWE-81-a142c49f-36c8-4742-8263-1cc444db47f1	2	CVE-2019-6984
CWE-284	2	CVE-2018-3316
CVE-2019-0182	7	CWE-22
consequence-CWE-263-6da57074-7b44-4e8d-beaa-69e2b2af4dc0	6	CAPEC-192
CWE-78	2	CVE-1999-0067
title_888	5	#1208:16
CVE-2019-4129	7	CWE-200
CAPEC-45	3	CWE-697
#290:0	4	title_1699
CVE-2019-10247	7	CWE-200
mitigation-CWE-266-b27217ce-3e4e-438f-8bd3-ee2b919ac399	2	CVE-2014-0505
#288:0	4	title_1517
title_1923	5	#1163:5
title_823	5	#1214:29
#290:0	4	title_68
title_18	5	#1171:51
CVE-2019-13038	7	CWE-601
CVE-2000-0517	7	CWE-356
CVE-2003-0230	7	CWE-421
CVE-2019-5832	7	CWE-284
mitigation-CWE-760-6ecdce3f-18e2-4a6a-b9a9-c64dfb8cbca7	2	CVE-2012-6494
CWE-611	2	CVE-2018-15506
#287:0	4	title_1170
title_1673	5	#1168:73
CAPEC-401	0	#1166:9
title_1551	5	#1217:22
mitigation-CWE-259-be4ff3a5-f9a2-4d5e-943b-61ef4d6eb3e1	2	CVE-2005-1824
CAPEC-22	0	#1174:65
CAPEC-114	0	#1191:44
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2019-2750
CAPEC-423	0	#1193:54
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2006-1591
CVE-2018-15731	7	CWE-20
title_1835	5	#1184:42
CWECategory-264	2	CVE-2019-1130
CAPEC-180	0	#1186:62
CAPEC-180	0	#1175:70
CWE-443	2	CVE-2002-2367
CVE-2009-2960	7	CWE-285
title_679	5	#1198:37
CVE-2007-2788	7	CWECategory-189
CVE-2000-1050	7	CWE-41
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	2	CVE-2018-12357
consequence-CWE-20-119da60b-36b3-4b9c-a29f-f4eaf9944f76	2	CVE-2017-2745
CAPEC-441	0	#1197:62
mitigation-CWE-23-f8495934-782f-4a08-8ff8-3270878ed892	6	CAPEC-613
consequence-CWE-43-cc5b54cc-c3ff-4ad3-8cb0-c08391bfd2ab	2	CVE-2012-0425
CVE-2007-4580	7	CWE-786
#291:0	4	title_907
CWE-89	2	CVE-2015-1560
DetectionMethod-CWE-653-85214b64-bc12-45a7-a8be-b94fd03745b6	6	CAPEC-458
title_419	5	#1192:46
CWE-823	2	CVE-2009-2694
CAPEC-287	0	#1205:14
CVE-2019-14333	7	CWE-20
title_175	5	#1181:63
CVE-2018-1252	7	CWE-89
CVE-2019-1032	7	CWE-79
title_1404	5	#1216:19
CVE-2019-11391	7	CWE-185
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2012-2388
title_139	5	#1187:17
mitigation-CWE-567-b475536b-98ea-4407-918d-2cb903bbc7db	2	CVE-2007-5957
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2001-0323
CAPEC-174	0	#1185:53
CAPEC-87	0	#1204:66
#283:0	4	title_899
consequence-CWE-305-70738482-496e-4b81-849f-1a443ed3daff	2	CVE-2014-0190
#292:0	4	title_1045
CAPEC-556	0	#1219:55
title_419	5	#1193:46
title_922	5	#1199:21
title_610	5	#1212:39
title_1783	5	#1176:77
CAPEC-536	0	#1206:77
CAPEC-92	3	CWE-122
CVE-2012-5656	7	CWE-611
CVE-2019-1010177	7	CWE-416
title_116	5	#1224:62
title_910	5	#1172:31
CAPEC-461	0	#1221:38
CVE-2009-0034	7	CWE-285
CAPEC-398	0	#1205:14
#293:0	4	title_701
CWE-443	2	CVE-2018-19402
mitigation-CWE-412-6437c58d-13d4-4dbb-b3a3-c18d479f270f	2	CVE-2013-2406
CAPEC-644	0	#1224:50
consequence-CWE-776-87ad34b9-3bf0-4306-8fcb-0ea38d5dbbaa	2	CVE-2004-2019
title_505	5	#1166:76
CVE-2018-12147	7	CWECategory-264
CAPEC-549	0	#1223:6
title_222	5	#1170:9
CAPEC-94	3	CWE-290
CWE-514	6	CAPEC-463
CAPEC-585	0	#1193:40
CVE-2019-3958	7	CWE-79
title_1362	5	#1192:22
CVE-2019-13100	7	CWECategory-255
title_1238	5	#1179:57
CVE-2019-2116	7	CWE-125
title_1238	5	#1178:57
CVE-2019-9959	7	CWE-190
CAPEC-24	3	CWE-733
CWE-108	6	CAPEC-248
CVE-2009-3767	7	CWE-297
CAPEC-329	3	CWE-200
title_884	5	#1197:7
CWE-178	2	CVE-2002-0485
CWECategory-937	2	CVE-1999-0630
CAPEC-180	0	#1186:50
CWE-78	2	CVE-2018-16117
#278:0	4	title_62
CVE-2019-7270	7	CWE-352
CWE-625	2	CVE-2006-6629
CVE-2006-2057	7	CWE-88
title_624	5	#1198:30
title_1253	5	#1208:44
title_1782	5	#1180:46
CWE-51	2	CVE-2002-1483
CAPEC-25	3	CWE-662
CAPEC-219	0	#1194:30
CVE-2019-11712	7	CWE-352
CVE-2005-1689	7	CWE-415
title_1669	5	#1218:37
consequence-CWE-602-b1bd8af2-8d78-4425-81ba-462bd85272f6	6	CAPEC-339
CVE-2003-1132	7	CWE-393
CWE-125	2	CVE-2019-1010169
CVE-2018-13809	7	CWE-79
CAPEC-108	3	CWE-89
#291:0	4	title_1579
title_1671	5	#1189:31
CAPEC-194	0	#1176:55
CAPEC-78	3	CWE-22
title_1324	5	#1173:5
CWE-825	2	CVE-2009-0486
#280:0	4	title_494
#296:0	4	title_1908
mitigation-CWE-285-3a80fd11-1c34-4c01-b658-50e7b72ba1a9	2	CVE-2006-6641
title_481	5	#1164:25
title_1572	5	#1181:43
#297:0	4	title_112
title_1798	5	#1163:60
title_278	5	#1217:44
title_532	5	#1202:63
title_1507	5	#1165:78
title_1007	5	#1197:18
CAPEC-395	0	#1164:84
CVE-2019-11232	7	CWECategory-255
mitigation-CWE-540-df147fef-4ef5-4326-bcdd-e1557d8172ac	2	CVE-2005-1441
#293:0	4	title_1272
#298:0	4	title_909
CVE-2019-3962	7	CWE-74
mitigation-CWE-384-ee030d30-83d2-486a-b22e-a9eee32099ef	2	CVE-2019-5202
mitigation-CWE-708-1f04a3c0-9669-4014-a1da-ede1f7ce9476	2	CVE-2012-0441
CVE-2008-5724	7	CWE-781
CAPEC-101	3	CWE-20
CWECategory-977	6	CAPEC-3000
CWE-799	2	CVE-2010-1376
mitigation-CWE-567-b475536b-98ea-4407-918d-2cb903bbc7db	2	CVE-2006-0482
title_1109	5	#1180:33
CVE-2019-1010220	7	CWE-125
title_812	5	#1223:73
title_1835	5	#1185:42
title_230	5	#1198:36
title_1371	5	#1197:55
title_1865	5	#1196:74
CVE-2009-0935	7	CWE-765
CAPEC-444	0	#1164:6
CAPEC-629	0	#1167:35
CVE-2019-9836	7	CWECategory-310
#296:0	4	title_1686
CAPEC-194	0	#1171:64
CVE-2018-15519	7	CWE-119
CWE-825	2	CVE-2018-0075
CVE-2007-3798	7	CWE-754
#287:0	4	title_871
CVE-2019-10267	7	CWE-434
CAPEC-204	0	#1198:44
title_185	5	#1181:70
mitigation-CWE-26-e07dcb83-fc59-4d6b-8422-67bfd2a77e5f	2	CVE-2013-0253
CVE-1999-1456	7	CWE-41
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2017-9639
CAPEC-45	3	CWE-74
CAPEC-5	0	#1220:4
mitigation-CWE-209-080f83af-2b30-45d8-bdbe-c1afe9f988c7	2	CVE-2004-1949
title_629	5	#1191:33
CWE-96	2	CVE-2004-2617
CVE-2019-8931	7	CWE-200
title_719	5	#1186:47
CAPEC-523	0	#1184:42
#296:0	4	title_1267
CVE-2001-0933	7	CWE-39
title_1062	5	#1223:41
CVE-2017-18364	7	CWE-79
CAPEC-159	3	CWE-706
DetectionMethod-CWE-66-38bdd5e4-1f68-4e61-841a-8d95dac1b02e	2	CVE-2018-14883
CWE-443	2	CVE-2017-9050
title_1249	5	#1203:38
title_1904	5	#1201:57
CAPEC-313	0	#1222:9
CAPEC-160	3	CWE-346
title_942	5	#1223:5
title_1829	5	#1167:34
CVE-2002-1987	7	CWE-30
CVE-2019-10926	7	CWECategory-310
CWECategory-1160	2	CVE-2001-1197
CVE-2010-4577	7	CWE-843
CAPEC-625	0	#1204:2
title_1662	5	#1199:44
title_389	5	#1198:75
CAPEC-639	0	#1184:4
title_778	5	#1178:58
CVE-2019-12459	7	CWE-22
#290:0	4	title_48
CVE-2018-20808	7	CWE-79
title_773	5	#1200:17
CAPEC-28	0	#1221:69
title_1470	5	#1177:56
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2010-0692
CAPEC-35	3	CWE-282
CAPEC-31	0	#1168:2
title_1421	5	#1172:21
DetectionMethod-CWE-311-e4e6d864-21d1-408b-ab41-d608eded4aa1	2	CVE-2004-0217
mitigation-CWE-7-746f83b3-c6c1-4bd9-bf16-ebf098403f23	2	CVE-2015-7095
#278:0	4	title_1485
title_1520	5	#1223:53
CAPEC-187	0	#1170:62
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2018-16617
mitigation-CWE-120-0c86addf-ff02-4403-9bd4-2328d819b0e6	6	CAPEC-539
CWE-443	2	CVE-2019-4800
#283:0	4	title_1314
consequence-CWE-605-62a13255-29a3-4731-997a-c23d92ae9b87	2	CVE-2019-3376
#290:0	4	title_119
CAPEC-482	0	#1199:4
CVE-2017-14394	7	CWE-601
title_387	5	#1223:55
title_680	5	#1218:56
CAPEC-1	0	#1221:9
#295:0	4	title_1135
title_302	5	#1212:37
title_1039	5	#1218:51
title_1904	5	#1195:57
CVE-2001-0558	7	CWE-67
title_513	5	#1180:39
consequence-CWE-305-70738482-496e-4b81-849f-1a443ed3daff	2	CVE-2017-13882
CWE-443	2	CVE-2014-8572
CAPEC-62	3	CWE-306
title_1391	5	#1196:42
mitigation-CWE-327-66a57000-55ca-48cc-9209-71bcbfbf2fec	6	CAPEC-646
CAPEC-180	0	#1207:36
CVE-2016-2787	7	CWE-284
CVE-2018-3297	7	CWE-284
CVE-2017-8227	7	CWECategory-254
title_1122	5	#1180:73
consequence-CWE-198-ca820c2d-cf39-45a8-bf1a-a0db596ad5ad	2	CVE-2013-2340
CWE-287	2	CVE-2019-10157
title_1624	5	#1200:23
CAPEC-156	0	#1186:61
CVE-2009-0864	7	CWE-784
consequence-CWE-467-0a0d8161-a45d-4caa-996e-9ccf0721144e	2	CVE-2013-6836
#281:0	4	title_1772
title_815	5	#1168:65
CWE-472	2	CVE-2019-9619
title_982	5	#1174:50
CWE-79	2	CVE-2019-13948
CWE-166	2	CVE-2018-15118
CAPEC-589	0	#1179:0
mitigation-CWE-566-1a5b392c-f097-4745-955f-ff742b6bad91	2	CVE-2018-13429
CVE-2019-13228	7	CWE-59
title_1253	5	#1209:44
CVE-2009-3230	7	CWE-862
title_1120	5	#1195:61
CVE-2003-0313	7	CWE-32
CWE-23	2	CVE-2001-0467
title_1381	5	#1206:44
title_1681	5	#1169:8
CWE-211	2	CVE-2004-1101
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2013-1402
title_1385	5	#1204:45
title_835	5	#1219:17
#278:0	4	title_624
title_1304	5	#1209:23
CAPEC-559	0	#1205:14
title_412	5	#1161:49
CVE-2010-2730	7	CWE-119
consequence-CWE-543-94582ff3-3fed-4f77-92c1-e552f2fbaf68	2	CVE-2009-1904
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2007-4448
title_954	5	#1193:0
CAPEC-66	0	#1211:77
CAPEC-650	3	CWE-553
CWE-134	2	CVE-2007-2027
title_10	5	#1171:53
CVE-2005-1205	7	CWE-213
CVE-2004-0005	7	CWE-193
CVE-2017-17501	7	CWE-125
CAPEC-651	0	#1205:14
CWE-443	2	CVE-2013-1635
CAPEC-159	0	#1205:59
#290:0	4	title_1928
CVE-2019-1116	7	CWE-200
#298:0	4	title_1157
#287:0	4	title_685
title_583	5	#1182:71
CWE-556	2	CVE-2005-0922
#296:0	4	title_1165
CWE-476	2	CVE-2017-14994
CVE-2019-13570	7	CWE-89
title_224	5	#1170:44
#295:0	4	title_1663
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2008-6228
mitigation-CWE-209-080f83af-2b30-45d8-bdbe-c1afe9f988c7	2	CVE-2018-6037
title_319	5	#1224:17
CAPEC-136	0	#1190:44
CWECategory-956	2	CVE-2014-9030
CAPEC-417	0	#1172:6
title_910	5	#1183:31
title_963	5	#1224:41
title_777	5	#1170:17
CVE-2019-13597	7	CWE-77
CVE-2006-5214	7	CWE-689
title_863	5	#1189:62
CAPEC-210	0	#1173:6
mitigation-CWE-664-3ad5a8ec-7877-45d4-9272-7aca9854e48d	2	CVE-2014-2146
title_1137	5	#1188:0
title_1470	5	#1183:56
mitigation-CWE-593-75b573fd-9498-44c1-8d24-bdc9d1b98cb3	2	CVE-2018-8838
title_582	5	#1218:73
title_858	5	#1206:52
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	6	CAPEC-273
CWE-352	6	CAPEC-467
CVE-2019-8323	7	CWE-74
CVE-2017-11580	7	CWECategory-399
consequence-CWE-1087-5ee3c399-b228-4549-a269-81962214055f	2	CVE-2003-1127
CVE-2019-4084	7	CWE-200
CWECategory-19	2	CVE-2019-12828
CAPEC-1	0	#1222:2
title_1358	5	#1215:21
title_797	5	#1222:14
title_538	5	#1198:76
CVE-2019-5786	7	CWE-416
mitigation-CWE-90-ae4b7c54-99cf-4826-84ba-3ab571e9cc26	2	CVE-2010-2313
CWE-119	2	CVE-2019-13279
CAPEC-170	0	#1205:14
CAPEC-571	0	#1163:72
title_1458	5	#1164:62
title_260	5	#1214:59
CWECategory-1031	2	CVE-2016-6780
CVE-2019-3595	7	CWE-77
CVE-2019-13046	7	CWECategory-388
CAPEC-11	0	#1185:61
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2006-6290
title_1887	5	#1171:75
CWECategory-1036	2	CVE-2016-4022
title_1522	5	#1218:5
CWE-200	2	CVE-2018-2011
CWE-704	2	CVE-2019-6532
CVE-2012-3363	7	CWE-611
CVE-2019-10353	7	CWE-352
title_1350	5	#1202:69
CAPEC-517	0	#1199:7
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	6	CAPEC-378
CWE-89	2	CVE-2019-14266
title_920	5	#1171:27
CWE-443	2	CVE-2017-6622
CAPEC-210	0	#1209:62
title_1879	5	#1224:3
title_577	5	#1169:61
CAPEC-463	3	CWE-354
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2019-0367
title_1011	5	#1167:42
CAPEC-276	0	#1206:67
CVE-2008-5305	7	CWE-95
#287:0	4	title_379
title_1479	5	#1170:7
CWE-443	2	CVE-2007-1426
CAPEC-523	0	#1217:73
CVE-2008-3177	7	CWE-20
CWECategory-264	2	CVE-2019-13272
CVE-2018-20807	7	CWE-79
DetectionMethod-CWE-307-98f0b08d-48b7-4fc2-8e1f-bed6b42bb1e2	2	CVE-2007-6529
mitigation-CWE-384-ee030d30-83d2-486a-b22e-a9eee32099ef	2	CVE-2011-4546
title_863	5	#1195:62
title_1172	5	#1224:2
DetectionMethod-CWE-311-e4e6d864-21d1-408b-ab41-d608eded4aa1	2	CVE-2015-3905
CWE-89	2	CVE-2019-13570
CVE-2011-0935	7	CWE-299
CAPEC-176	0	#1198:6
CAPEC-30	0	#1193:52
CWE-368	2	CVE-2009-1837
CVE-2019-1110	7	CWE-20
CAPEC-230	3	CWECategory-19
CAPEC-14	3	CWE-680
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	6	CAPEC-126
CAPEC-52	0	#1163:6
#283:0	4	title_508
CAPEC-439	0	#1199:64
CVE-2008-5359	7	CWE-119
CVE-2019-9970	7	CWE-20
mitigation-CWE-362-05e24799-d57f-471e-b3cf-61a49dfc9b2e	2	CVE-2014-8238
consequence-CWE-1164-c06f41ae-685b-46b3-8b9f-44565ffbcf91	2	CVE-2017-3720
#288:0	4	title_1128
CWE-166	2	CVE-2019-0539
#297:0	4	title_1677
CWE-20	2	CVE-2019-11889
CVE-2018-1000005	7	CWE-125
#293:0	4	title_914
#297:0	4	title_693
title_226	5	#1186:71
CAPEC-385	0	#1186:61
#290:0	4	title_780
CWE-443	2	CVE-2008-5250
mitigation-CWE-710-00afac4c-b897-409c-b054-6284c3acafcf	6	CAPEC-639
CVE-2001-0615	7	CWE-33
title_1919	5	#1192:77
CAPEC-193	0	#1213:14
CAPEC-397	0	#1212:35
title_79	5	#1189:46
CWE-20	2	CVE-2019-11729
#299:0	4	title_1255
title_916	5	#1205:46
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2015-8461
CAPEC-22	3	CWE-200
title_1081	5	#1192:60
CAPEC-52	0	#1164:53
title_1386	5	#1220:40
DetectionMethod-CWE-134-0ee329ba-bd8b-446c-9541-52372fece40a	2	CVE-2015-8705
CVE-2019-2825	7	CWE-284
title_1014	5	#1196:32
CAPEC-555	0	#1193:55
CWE-78	6	CAPEC-108
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2018-9870
CAPEC-31	0	#1188:37
#296:0	4	title_743
CVE-2018-18672	7	CWE-79
consequence-CWE-1042-f5c177ec-af24-4f5a-aeee-91a827d4ce8e	2	CVE-2019-10296
CAPEC-590	0	#1214:2
CAPEC-79	0	#1184:2
CVE-2019-1873	7	CWE-400
CVE-2019-13453	7	CWE-400
CAPEC-55	3	CWE-916
CWE-579	2	CVE-2018-18582
CAPEC-207	0	#1176:43
CWECategory-310	2	CVE-2016-6329
title_1753	5	#1163:38
CWEView-677	2	CVE-2019-1010143
CWE-825	2	CVE-2015-0572
CWE-443	2	CVE-2005-4221
CAPEC-66	0	#1214:63
mitigation-CWE-484-354983be-79d5-4c41-85c1-60dd0633af42	2	CVE-2012-3825
consequence-CWE-386-e7b45609-5d9a-4996-9561-418a365e7605	2	CVE-2019-11819
CVE-2006-6588	7	CWE-656
CAPEC-634	3	CWE-267
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2016-7783
title_1503	5	#1215:54
title_1431	5	#1171:74
CWE-443	2	CVE-2018-11122
CWE-193	2	CVE-2014-6948
CAPEC-162	0	#1222:64
CWE-352	2	CVE-2005-2059
CAPEC-157	0	#1214:43
CAPEC-95	0	#1166:3
CAPEC-234	0	#1217:71
title_264	5	#1206:34
CVE-2019-12497	7	CWE-200
CWE-352	2	CVE-2017-8406
#297:0	4	title_1544
title_989	5	#1164:46
title_364	5	#1172:47
title_1357	5	#1181:8
CVE-2003-0377	7	CWE-89
CWE-538	2	CVE-2018-11798
title_1125	5	#1171:21
title_998	5	#1178:11
CWE-825	6	CAPEC-384
#294:0	4	title_314
CWE-166	6	CAPEC-178
CWE-400	2	CVE-2018-17197
CWE-760	2	CVE-2005-0408
CVE-2002-1657	7	CWE-760
CVE-2006-3379	7	CWE-407
mitigation-CWE-760-6ecdce3f-18e2-4a6a-b9a9-c64dfb8cbca7	2	CVE-2007-4735
CAPEC-227	0	#1211:9
consequence-CWE-305-70738482-496e-4b81-849f-1a443ed3daff	2	CVE-2002-1343
CVE-2019-2749	7	CWE-284
CWE-443	2	CVE-2014-3977
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2008-3629
CAPEC-31	0	#1167:6
CAPEC-461	0	#1216:38
CVE-2019-14378	7	CWE-119
mitigation-CWE-329-4f837bcb-1dca-4174-8cf3-b82969e3bcd3	2	CVE-2017-15218
consequence-CWE-39-8b4de991-ba70-4dfe-9754-229e6b112fcc	2	CVE-2007-4735
title_118	5	#1189:9
CAPEC-532	0	#1177:68
CVE-2013-0267	7	CWECategory-264
consequence-CWE-305-70738482-496e-4b81-849f-1a443ed3daff	2	CVE-2008-5480
CVE-2017-7613	7	CWE-20
CWE-645	2	CVE-2001-1504
title_1405	5	#1175:22
CAPEC-31	0	#1194:44
CAPEC-458	0	#1200:42
title_1501	5	#1206:47
CAPEC-591	0	#1186:61
title_1241	5	#1215:6
CVE-2007-1588	7	CWE-696
